City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
214,polyarnyy,69.1989,33.4478,16.39,52,92,4.34,RU,1684687031
215,happy valley-goose bay,53.3168,-60.3315,11.17,93,100,3.09,CA,1684687032
216,isafjordur,66.0755,-23.124,9.02,49,75,4.63,IS,1684687032
217,uturoa,-16.7333,-151.4333,27.07,74,59,0.76,PF,1684687033
218,bilbays,30.4204,31.5622,37.46,14,33,5.5,EG,1684687033
219,kolonia,50.9333,6.95,24.41,59,63,2.32,DE,1684687034
220,san pedro,14.35,121.0167,28.57,88,75,1.03,PH,1684687035
221,tadine,-21.55,167.8833,22.07,73,100,3.61,NC,1684687035
222,fallon,39.4735,-118.7774,24.69,37,40,1.54,US,1684687035
223,bengkulu,-3.8004,102.2655,25.18,86,100,1.54,ID,1684687036
224,alexandria,31.2156,29.9553,32.3,50,13,6.17,EG,1684686553
225,shitanjing,39.2342,106.3439,11.56,20,11,0.48,CN,1684687037
226,tolanaro,-25.0319,46.9987,23.04,78,20,3.09,MG,1684687038
227,gubkinskiy,64.434,76.5026,3.07,82,11,3.33,RU,1684687038
228,johvi,59.3592,27.4211,12.24,62,3,2.0,EE,1684687039
229,carnarvon,-24.8667,113.6333,21.17,38,16,2.91,AU,1684687039
230,siwa oasis,29.2041,25.5195,30.99,16,0,7.46,EG,1684687039
231,zapolyarnyy,69.4154,30.8136,21.6,45,61,4.75,RU,1684687040
232,ouesso,1.6136,16.0517,27.44,72,72,0.47,CG,1684687040
233,atafu village,-8.5421,-172.5159,28.79,75,51,4.33,TK,1684687041
234,ekibastuz,51.6667,75.3667,16.3,33,51,4.05,KZ,1684687041
235,cannonvale,-20.2833,148.7,19.66,65,0,5.89,AU,1684687042
236,ulan bator,47.9077,106.8832,3.07,81,0,2.0,MN,1684686942
237,roslavl',53.9528,32.8639,11.91,72,100,0.18,RU,1684687042
238,saint-denis,48.9167,2.3333,22.31,60,20,6.17,FR,1684687043
239,smithers,54.7804,-127.1743,15.18,55,75,4.63,CA,1684686815
240,kantharalak,14.6406,104.6499,29.98,61,61,3.07,TH,1684687044
241,kavaratti,10.5669,72.642,30.11,67,31,4.44,IN,1684687044
242,riberalta,-10.9833,-66.1,31.11,70,75,2.06,BO,1684687045
243,vila franca do campo,37.7167,-25.4333,19.23,64,35,4.57,PT,1684687046
244,tazovsky,67.4667,78.7,-1.77,94,68,4.3,RU,1684687046
245,argo,37.6333,22.7333,20.44,78,95,1.64,GR,1684687046
246,shimoda,34.6667,138.95,20.61,92,78,5.62,JP,1684687047
247,kingston,17.997,-76.7936,30.53,73,20,5.14,JM,1684687047
248,great falls,47.5002,-111.3008,24.82,57,0,3.09,US,1684686975
249,biltine,14.5333,20.9167,37.77,20,44,3.4,TD,1684687048
250,timimoun,29.2639,0.231,34.21,8,1,10.29,DZ,1684687049
251,ust-tsilma,65.441,52.1498,15.61,43,51,0.43,RU,1684687049
252,weno,7.4515,151.8468,26.97,100,100,2.06,FM,1684687038
253,nikolayevsk-on-amure,53.1406,140.73,4.6,93,100,1.4,RU,1684686914
254,kotabumi,-4.8333,104.9,24.06,95,85,1.85,ID,1684687050
255,envira,-7.3,-70.2167,28.49,83,54,0.75,BR,1684687051
256,robertsport,6.7533,-11.3686,28.54,71,46,3.8,LR,1684687051
257,brisas de zicatela,15.8369,-97.0419,31.29,70,0,5.14,MX,1684687052
258,armacao de buzios,-22.7469,-41.8817,26.03,74,10,7.48,BR,1684687052
259,san patricio,28.017,-97.5169,26.04,74,96,4.71,US,1684687053
260,kencong,-8.2833,113.3667,22.54,90,11,0.9,ID,1684687053
261,berkovitsa,43.2361,23.1258,16.32,76,33,2.31,BG,1684687054
262,azul,-36.777,-59.8585,16.41,67,31,5.51,AR,1684687054
263,saipan,15.1355,145.701,28.39,100,20,5.14,MP,1684687054
264,sena madureira,-9.0656,-68.6569,34.69,46,43,1.36,BR,1684687055
265,dunedin,-45.8742,170.5036,6.56,85,28,0.45,NZ,1684687055
266,sibu,2.3,111.8167,27.17,94,20,0.0,MY,1684687056
267,batabano,22.7164,-82.2881,30.4,48,5,1.53,CU,1684687056
268,zdvinsk,54.7021,78.661,14.05,55,100,2.96,RU,1684687054
269,coquimbo,-29.9533,-71.3436,16.85,72,75,3.09,CL,1684687057
270,ujae,8.9322,165.7642,28.04,81,53,4.73,MH,1684687058
271,saint-philippe,-21.3585,55.7679,24.77,80,31,2.5,RE,1684687058
272,flin flon,54.7682,-101.865,9.91,50,100,3.09,CA,1684687058
273,pemangkat,1.1667,108.9667,27.28,84,85,3.07,ID,1684687059
274,al mindak,20.1588,41.2834,20.78,60,11,3.3,SA,1684687059
275,puerto san jose,13.9256,-90.8244,32.51,57,97,3.55,GT,1684687060
276,kruisfontein,-34.0033,24.7314,13.82,68,40,5.89,ZA,1684687060
